longitude,latitude
0.3398943,45.24809140000001
0.33934880000000006,45.2477622
0.3247337,45.2344603
-1.6363839,42.8128503
-1.6389989,42.814346900000004
4.3909294,45.4398796
4.391218799999999,45.4401368
7.270542400000001,43.6976371
7.271450400000001,43.6978837
7.2737237,43.69588589999999
1.5041338,43.554942000000004
1.5043266000000002,43.5549446
1.5043261000000003,43.554904300000004
1.5044692000000002,43.55492290000001
1.5044725,43.5548286
1.5045758,43.554830100000004
1.5045818999999998,43.55460930000001
1.5043334,43.5546053
1.5043325,43.55464460000001
1.5043031,43.554644700000004
1.5043023,43.5546296
1.5042429,43.5546284
1.5042438,43.5545948
1.5038729,43.5545899
1.5038688000000002,43.554718400000006
1.5039254,43.5547521
1.5039224,43.554872200000005
1.5041346000000002,43.5548744
6.6904665,43.2563976
3.3076356,45.444086799999994
6.626215,43.19988910000001
6.1770071,44.9573784
6.177105400000001,44.9574719
6.177183,44.9574168
6.1770833000000005,44.9573371
4.404465299999999,45.4262225
4.4103716,45.4206786
0.1612992,43.5331532
0.09105419999999999,43.5861849
0.781503,43.6464527
-0.5860893999999999,44.807209
-0.5901316,44.8123279
4.388113500000001,45.4339909
5.989072,45.49428
1.5106723,43.6446207
6.580843600000001,44.7464799
6.580888500000001,44.746419
6.580920400000001,44.7464319
6.5809308,44.7464205
6.581068599999999,44.74647759999999
6.5810086000000005,44.74656110000001
6.580917599999999,44.7465293
6.580898200000001,44.7465531
6.580840399999999,44.746532099999996
6.5808609,44.7465043
6.58085,44.7464987
6.580862000000001,44.746485400000005
4.859622600000001,45.7315107
4.859243299999999,45.732086900000006
4.8656128,45.7324154
0.1376444,43.571021
-0.42840979999999995,44.0712197
5.734785500000001,45.1895504
5.7347033,45.1896614
5.734931100000001,45.189605
5.734844400000001,45.1897126
1.388516,43.6095413
7.712286599999999,45.0245906
2.8587713,43.24796859999999
1.4686071,43.5702651
